doc_id,Name,org,source_type,date,language,study_title,card_text,text_org_masked_path,full_text_path,topic_seed,stakeholder_type,label_source,near_dup_cluster
hesa441_womens_health_0060,"Brief to the 44th Canadian Parliament, 1st Session Committee on Women's Health Authored by Manvir Sandhu","Sandhu, Manvir",hesa_brief,2023-06-19,en,Women's Health,"Brief to the 44th Canadian Parliament, 1st Session Committee on Women's Health Authored by Manvir Sandhu Dear Members of the Committee, As we gather to discuss and enact legislation pertaining to the health and well-being of Canada's women, our commitment to inclusivity, equal opportunity, and the inherent dignity of every individual. This brief aims to provide concise yet comprehensive insights into the prevailing women's health issues in Canada and recommends specific amendments for our consideration. 1. Breast Cancer Breast cancer remains the most commonly diagnosed cancer among Canadian women, accounting for 25% of all new cases. There is an apparent necessity to ramp up efforts toward early detection and timely treatment. Recommendation: Increase funding for the Canadian Breast Cancer Screening Initiative and mandate coverage for regular mammograms for all women over the age of 40 by private and public health insurers. 2. Maternal Mortality While Canada enjoys one of the lowest maternal mortality rates globally, some communities, particularly Indigenous women, experience disproportionately higher rates. This disparity signals the need for a targeted approach. Recommendation: Allocate additional funding to the Canada Prenatal Nutrition Program, particularly in underserved regions. Strengthen cultural competence training for healthcare providers to address health disparities better. 3. Mental Health Canadian women report higher rates of mood and anxiety disorders than their male counterparts. Unfortunately, mental health issues remain underfunded and often misunderstood. Recommendation: Create a national strategy to increase funding and resources for women-specific mental health services, including trauma-informed care and support for victims of domestic violence.",data/interim/clean/hesa441_womens_health_0060_masked.txt,data/interim/clean/hesa441_womens_health_0060.txt,womens_health,individual,weak,
hesa441_womens_health_0061,"WOMEN’S HEALTH DATE: May 1, 2023 To:",Organon,hesa_brief,2023-05-08,en,Women's Health,"WOMEN’S HEALTH DATE: May 1, 2023 To: Standing Committee on Health From: [ORG] Canada RE: BRIEF PRESENTED TO THE STANDING COMMITTEE ON HEALTH [ORG]: Here for her health [ORG] Canada1 is a life sciences company that works to improve women’s health every day. Working in areas such as contraception, fertility and menopause, as well as inflammatory diseases, respiratory health and women’s cancers, the organization is constantly exploring new opportunities and innovative treatment options to address the unmet medical needs of patients in Canada, including endometriosis, polycystic ovary syndrome and postpartum hemorrhage. In addition, through its growing portfolio of biosimilars, including the recent launch of two oncology biosimilars, [ORG] aims to accelerate the adoption of biosimilars in Canada, which will generate savings for health care systems that can be reinvested to improve access to innovative therapies for Canadians. [ORG] Canada works closely with health professionals, patient groups and decision makers to ensure that its health care solutions are accessible to the greatest number of patients. Equity and parity issues are also at the heart of the company’s concerns. The company has implemented sustainable business practices to reduce its impact on the environment and is actively involved in its community, for example with Le Chaînon in Montreal. Canadian context: Unmet health needs of women Although Canada is a developed country, health needs of women remain unmet, particularly among marginalized and vulnerable populations2. Yet little effort is being made to better understand how disease incidence, symptoms and treatment responses vary by gender3, and",data/interim/clean/hesa441_womens_health_0061_masked.txt,data/interim/clean/hesa441_womens_health_0061.txt,womens_health,,weak,
hesa441_womens_health_0062,Women’s Health in Renfrew – Pembroke – Nipissing: The Case for Two Electoral Districts Submission to the House of Commons Standing Committee on Health Study on Women’s Health in Canada Submitted by: L,Power Stones Jewelry,hesa_brief,2023-04-05,en,Women's Health,"Women’s Health in Renfrew – Pembroke – Nipissing: The Case for Two Electoral Districts Submission to the House of Commons Standing Committee on Health Study on Women’s Health in Canada Submitted by: Lilly Kruzsely for [ORG] April 4th, 2023 Backgrounder: On March 29th, 2023, Renfrew County took the very important step to declare Intimate Partner Violent (IPV) an epidemic.1 The motion build upon Recommendation #1 from the rural-focused Coroner’s inquest into the murders of Carol Culleton, Anastasia Kuzyk, and Natalie Warmerdam.2 It is especially difficult to study the issue of Women’s health in Canada when new data from CTV suggests that a woman is murdered in Canada every 48 hours.3 In Renfrew County, 2 women have already been killed by men since December 2022. Dead women cannot speak to women’s health. Violence in the home is not a private matter. It affects the wellbeing of our communities and as members of the Standing Committee on Health, you have a responsibility to those experiencing violence to do everything that you can to stop it. This submission to the committee makes the case for the 1 Ontario MP federal electoral riding seat allocation increase for 2023 be used to create 2 electoral ridings out of the current constituency known as: Renfrew – Pembroke – Nipissing as a critical actionable item to addressing IPV in Renfrew County. Moreover, I strongly urge the committee to consider the impact that disproportionate representation of certain electoral ridings in Canada over others as a broader study factor",data/interim/clean/hesa441_womens_health_0062_masked.txt,data/interim/clean/hesa441_womens_health_0062.txt,womens_health,,weak,
hesa441_womens_health_0063,"WHO WE ARE We are physicians, researchers, maternal-child health advocates, and members of the Manitoba Interdisciplinary Lactation Center (MILC). Our mission is to improve maternal, child and populat",Manitoba Interdisciplinary Lactation Center,hesa_brief,2023-02-02,en,Women's Health,"WHO WE ARE We are physicians, researchers, maternal-child health advocates, and members of the Manitoba Interdisciplinary Lactation Center (MILC). Our mission is to improve maternal, child and population health by fostering interdisciplinary collaborations and partnerships that support innovation, discovery, knowledge mobilization and policy development focused on human milk and infant feeding. MILC is co-Directed by Dr. Meghan Azad (PhD), Dr. Nathan Nickel (PhD, MPH) and Natalie Rodriguez (MBA, CCIP) at the University of Manitoba in Winnipeg, Canada. MILC members include Dr. Katherine Kearns and Dr. Christina Raimondi, co-founders of the North American Board of Breastfeeding and Lactation Medicine and the Winnipeg Breastfeeding Center - Manitoba’s first clinic dedicated to providing evidence-based diagnostic support to families who need help with lactation. We Propose Four Calls to Action 1. Increase funding for collection and accurate reporting of infant feeding data 2. Secure and standardize insured, equitable and evidence–based breastfeeding care and devices (such as breast pumps) that protect breastfeeding choice 3. Mandate clinical competency and accessible delivery of breastfeeding support and care in every Canadian community 4. Acquire feedback and apply input from the wide diversity of Canadian families who feed human milk Language Note: We acknowledge that not all individuals identify with the term ‘breastfeeding’. We use the terms ‘breastfeeding’ and ‘lactation’ to represent women and gender nonconforming, trans, or nonbinary individuals (i.e. women+) who feed their infants human milk. THE PROBLEM Canada is falling short of global breastfeeding targets The World Health Organization (WHO) recommends that “children initiate breastfeeding within",data/interim/clean/hesa441_womens_health_0063_masked.txt,data/interim/clean/hesa441_womens_health_0063.txt,womens_health,,weak,
hesa441_womens_health_0064,The Burnout Crisis: A Call to Invest in ECE and Child and Youth Workers Submission to 2022 Women’s Health Study,BGC Canada,hesa_brief,2022-11-17,en,Women's Health,"The Burnout Crisis: A Call to Invest in ECE and Child and Youth Workers Submission to 2022 Women’s Health Study _________________________________________________ Jen Turner, Manager, Public Policy & Engagement 400-[CONTACT]. East Tel [CONTACT] x 2236 [CONTACT] www.bgccan.com Recommendations: 1. Continue to build up the ELCC system by increasing wages, benefits, and paid time off. 2. As an element of workforce strategies, establish programs to incentivize careers as ECEs and Child and Youth Workers including significant tuition subsidies and wage replacements. These programs need to be high-quality, affordable, expedited, and offer paid experiential learning opportunities. 3. Further invest in mental health supports for front line workers, parents, guardians, children and youth. 4. Invest in recruitment and retention strategies for the child care and child and youth Introduction [ORG], Canadian Child Care Federation, Canadian Mental Health Association, and YWCA recently released a policy brief about burnout impacting ECEs and Child and Youth Workers. Ninety-six percent (96%) of ECEs in Canada are women1 and Child and Youth Workers are also disproportionately women. In addition, access to child care plays a large role in women’s overall well-being. As they are disproportionately primary caregivers, a fully funded child care system is essential to improving women’s economic and health outcomes. This submission puts forward recommendations for how government can best support the mental health of women working with children and youth to reduce burnout, foster good mental health, and strengthen the national child care system. The full report can be found here. Background It goes without saying",data/interim/clean/hesa441_womens_health_0064_masked.txt,data/interim/clean/hesa441_womens_health_0064.txt,workforce,patient_advocacy,weak,
hesa441_womens_health_0065,Policy Brief www.[ORG].ca • www.ccdus.ca October 2022 Policy Brief,Canadian Centre on Substance Use and Addiction,hesa_brief,2022-10-20,en,Women's Health,"Policy Brief www.[ORG].ca • www.ccdus.ca October 2022 Policy Brief Standing Committee on Health: Women’s Health Brief Who we Are The [ORG] ([ORG]) is the only national organization with a legislated mandate to reduce the harm of alcohol and other drugs on people in Canada. Created by an act of Parliament almost 35 years ago, [ORG] provides national leadership by harnessing the power of research and providing evidence-informed guidance to decision makers, curating knowledge and bringing together diverse perspectives to galvanize individual and collective efforts. Calls to Action 1. [ORG] brief the Standing Committee on Health on taking an evidence-based approach to providing substance use health care within the continuum of care of women’s health. 2. The Standing Committee on Health includes substance use health and addiction as part of the continuum of care of women’s health by improving research, public education, awareness and prevention. 3. The Standing Committee prioritize the data collection and research to include all women to improve all women’s health across the gender and sex spectrums. Background [ORG] welcomes the opportunity to provide a brief to the Standing Committee on Health’s focus on women’s health. Sex and gender are essential in understanding the role substance use plays in human health, risks of diseases and conditions, personalized clinical and consumer advice, and effective health promotion. It is important for practitioners and policy makers to consistently reflect on sex- and gender-based evidence to tailor their approaches to substance use and addiction health, promotion, prevention, treatment and policy issues. Therefore,",data/interim/clean/hesa441_womens_health_0065_masked.txt,data/interim/clean/hesa441_womens_health_0065.txt,public_health,academic,weak,ndc_005
hesa441_womens_health_0066,"Submission to the Standing Committee on Health Women’s Health Study September 9, 2022 Submitted by:",Multiple Sclerosis Society of Canada,hesa_brief,2022-09-14,en,Women's Health,"Submission to the Standing Committee on Health Women’s Health Study September 9, 2022 Submitted by: Benjamin Davis Senior Vice-President, Mission The Multiple Sclerosis (MS) Society of Canada Introduction The Multiple Sclerosis (MS) Society of Canada is pleased to provide this submission to the Standing Committee on Health’s study on women’s health. Canada has one of the highest rates of multiple sclerosis (MS) in the world. An estimated 90,000 Canadians live with the autoimmune disease and, on average, 12 Canadians are diagnosed every day. Women are three times more likely to be diagnosed with MS than men. Most people are diagnosed with MS between the ages of 20 and 49 – the age at which many women are starting their careers and perhaps building a family – and the unpredictable effects of the disease will last for the rest of their lives. MS is classified as an autoimmune disease of the central nervous system. The immune system attacks myelin, the protective covering of the nerves in the brain, which disrupts communication between the central nervous system and the rest of the body. The disease course of MS is unpredictable, often occurring in a pattern of relapses and remissions, also known as an episodic disability. There is currently no cure for MS, though multiple disease-modifying therapies (DMTs) exist to help manage symptoms. The immense socioeconomic impact of MS for women The cost of paying for medication, services, equipment, and treatment is a significant economic burden for people with MS and their families.",data/interim/clean/hesa441_womens_health_0066_masked.txt,data/interim/clean/hesa441_womens_health_0066.txt,womens_health,,weak,
hesa441_womens_health_0067,"Submission To the House of Commons Standing Committee on Health Assisted Human Reproduction Impacts Women’s Health Arthur Leader, MD, FRCSC *","Leader, Arthur / McTeer, Maureen A.",hesa_brief,2022-09-14,en,Women's Health,"Submission To the House of Commons Standing Committee on Health Assisted Human Reproduction Impacts Women’s Health Arthur Leader, MD, FRCSC * Maureen McTeer, LLM, MA, LLD September 6, 2022 *Please address any correspondence to: [CONTACT] Declaration of the Parliament of Canada (Assisted Human Reproduction Act, 2004. 2012) In an unusual move, Parliament prefaced this Act with a declaration of 7 principles: The health and well-being of children born through the application of assisted human reproductive technologies must be given priority in all decisions respecting their use; The benefits of assisted human reproductive technologies and related research for individuals, for families and for society in general can be most effectively secured by taking appropriate measures for the protection and promotion of human health, safety, dignity and rights in the use of these technologies and in related research; While all persons are affected by these technologies, women more than men are directly and significantly affected by their application and the health and well-being of women must be protected in the application of these technologies; The principle of free and informed consent must be promoted and applied as a fundamental condition of the use of human reproductive technologies; Trade in the reproductive capabilities of women and men and the exploitation of children, women and men for commercial ends raise health and ethical concerns that justify their prohibition; Human individuality and diversity, and the integrity of the human genome, must be preserved and protected. Overview The AHR Act (AHRA) is long overdue for a",data/interim/clean/hesa441_womens_health_0067_masked.txt,data/interim/clean/hesa441_womens_health_0067.txt,womens_health,individual,weak,
hesa441_womens_health_0068,"The problem is the lack of equality in male-female resources because we have not separated this in my world, which at its core is already not equal for women. Bill to replace the Department of Status ","Tremblay Dionne, Érick",hesa_brief,2022-08-31,en,Women's Health,"The problem is the lack of equality in male-female resources because we have not separated this in my world, which at its core is already not equal for women. Bill to replace the Department of Status of Women with the Department of Gender Equality. Honorary Citation (Women and Men: ONE equality still to be achieved!) The bill aims to broaden the scope and impact of gender equality by including all people of all genders in the collective struggle for gender equality and true mutual and collective respect. Language and representation that is fairer and more equitable and inclusive and that seeks to break down the wall that divides men and women so that this difference and this gap disappears from minds in order to treat the two types of stereotypes and identities in a fair and equitable way without preconceived ideas and inseparable differences. The goal is not to make the sexes disappear but the difference that society seeks to make more than any other between others in society that must not determine the nature of people and what they feel internally and what they are and compromise it based on their gender identity. All acts like this will also be qualified as unigendered sexist. UNIGENDERED is the representation of all genders of people who identify with a particular gender and want to associate or dissociate themselves from that gender. The goal of the department is to let women be who they are and men be who they are without",data/interim/clean/hesa441_womens_health_0068_masked.txt,data/interim/clean/hesa441_womens_health_0068.txt,womens_health,,weak,
hesa441_womens_health_0069,Submission to the House of Commons Standing Committee on Health Study on Women’s Health Submitted by Sabrina Flack & Dehga Scott,Northern Birthwork Collective,hesa_brief,2022-08-03,en,Women's Health,"Submission to the House of Commons Standing Committee on Health Study on Women’s Health Submitted by Sabrina Flack & Dehga Scott July 21, 2022 www.northernbirthwork.com [CONTACT] [CONTACT] [CONTACT]. Yellowknife, NT [CONTACT] (PO Box 2392) Purpose This submission details the unique role that birthworkers play in promoting positive health outcomes for pregnant and birthing people, children, families, and communities. It also provides an overview of the current landscape of abortion access in Canada’s North and outlines the role of birthworkers— specifically, abortion doulas—in providing abortion support. While this study is titled “Women’s Health,” we would like to acknowledge that many aspects of health and the health system that impact cis-gender women also affect people of all genders, including transgender men and non-binary people. Therefore, while not to detract from the gender-specific impacts of various policy decisions, the [ORG] chooses to employ terms that are inclusive of all persons who may experience pregnancy, birth, or birth-related concerns (i.e., “pregnant person”). Introduction What is Birthwork? Birthworkers, more commonly known as midwives or Doulas, work with individuals to provide full-circle support throughout the reproductive journey. Birth workers are unlike nurses, obstetricians, or midwives as they do not offer medical or obstetrical care. Birthworkers practice holistically by providing physical, emotional, mental, spiritual, and informational support for the pregnant person and their family. There have always been people in the community who assisted with reproductive care. Specifically, Indigenous birthing people have traditionally delivered their babies at home surrounded by local birth attendants (birth keepers, grandmothers, aunties,",data/interim/clean/hesa441_womens_health_0069_masked.txt,data/interim/clean/hesa441_womens_health_0069.txt,womens_health,patient_advocacy,weak,
hesa451_antimicrobial_resistance_0001,Brief to the House of Commons Standing Committee on Health (HESA) Topic: How Agricultural Chemicals and Clinical Coding Gaps are Fueling Antimicrobial Resistance (AMR) Executive Summary,"Melville, Janet",hesa_brief,2026-03-20,en,Antimicrobial Resistance,"Brief to the House of Commons Standing Committee on Health (HESA) Topic: How Agricultural Chemicals and Clinical Coding Gaps are Fueling Antimicrobial Resistance (AMR) Executive Summary Canada's strategy to fight Antimicrobial Resistance (AMR) has two major blind spots. First, agricultural chemicals like glyphosate and neonicotinoids act as lowdose antimicrobials in the human gut. They force bacteria to adapt and become resistant to life-saving medical treatments. Health Canada's safety models miss this entirely because they evaluate systemic organ damage rather than localized gut bacteria disruption. Second, national data on AMR is fundamentally flawed. Tracking AMR carrier status (like MRSA) in hospitals is weighed down by administrative burdens and outdated records. We cannot fight an AMR crisis if our chemical safety laws ignore environmental root causes and our clinical data is incomplete. Part 1: The Chemical Blind Spot in the Gut Health Canada and the Pest Management Regulatory Agency (PMRA) calculate safety limits, such as the Acceptable Daily Intake (ADI), based on systemic toxicity—meaning they look for measurable damage to organs. This model ignores the human microbiome. Glyphosate is poorly absorbed by the human body; the vast majority remains in the gastrointestinal (GI) tract. The Target: Glyphosate targets the ""shikimate pathway"". Human cells do not have this pathway, but our essential gut bacteria do. The ""Dilution Fallacy"": PMRA calculates safety limits based on the weight of an entire human body. However, because the chemical pools in the gut, the concentration against the 200–500g microbiome is exponentially higher, meaning the calculation is flawed.",data/interim/clean/hesa451_antimicrobial_resistance_0001_masked.txt,data/interim/clean/hesa451_antimicrobial_resistance_0001.txt,public_health,individual,weak,
hesa451_antimicrobial_resistance_0002,"STATEMENT BY: DR. SAMEEH SALAMA CHAIR, ANTIMICROBIAL INNOVATION COALITION CHIEF SCIENTIFIC OFFICER – FEDORA PHARMACEUTICALS TO: HOUSE OF COMMONS STANDING COMMITTEE ON HEALTH",Canadian Antimicrobial Innovation Coalition,hesa_brief,2026-03-10,en,Antimicrobial Resistance,"STATEMENT BY: DR. SAMEEH SALAMA CHAIR, ANTIMICROBIAL INNOVATION COALITION CHIEF SCIENTIFIC OFFICER – FEDORA PHARMACEUTICALS TO: HOUSE OF COMMONS STANDING COMMITTEE ON HEALTH STUDY ON ANTIMICROBIAL RESISTANCE Testimony Date: December 4th 2025 Introduction The [ORG] ([ORG]) applauds the House of Commons Standing Committee on Health for initiating a study on antimicrobial resistance (AMR) in Canada, pursuant to Standing Order 108(3)(i). This study—examining resistant organisms, the drivers of rising resistance, the clinical and economic impacts in Canada, and the research needed to advance new antimicrobial agents, non-pharmacological strategies, novel drug-identification methods, and approaches to neutralize virulence factors— represents a critical step forward. We commend the committee for dedicating a minimum of four meetings to this issue and for committing to report its findings to the House. I serve as Chief Scientific Officer of Fedora Pharmaceuticals, an Edmonton-based antibiotic drug discovery company. Our team was responsible for the discovery and development of several antibacterial and antifungal agents. Our flagship drug, Tazobactam—discovered in the early 1980s by our founder, Dr. R.G. Micetich—is sold globally by Pfizer to treat difficult-to-treat pneumonia and hospital-acquired infections and saves millions of lives every year. Our second flagship product, Nacubactam, is now in phase 3 clinical trials being conducted by our partner, Meiji Seika of Japan. We also have antibiotics in preclinical development. I am also Chair of [ORG]. As a non-profit coalition of life science companies and organizations dedicated to combating AMR, we believe this committee has a vital opportunity to underscore both the urgency of AMR",data/interim/clean/hesa451_antimicrobial_resistance_0002_masked.txt,data/interim/clean/hesa451_antimicrobial_resistance_0002.txt,public_health,,weak,
hesa451_antimicrobial_resistance_0003,Submission to the Standing Committee on Health Antimicrobial Resistance [ORG] & [ORG],Results Canada / Stop TB Canada,hesa_brief,2026-03-02,en,Antimicrobial Resistance,"Submission to the Standing Committee on Health Antimicrobial Resistance [ORG] & [ORG] February 2026 Overview Antimicrobial resistance (AMR) is one of the most urgent threats to global and Canadian health, undermining the effectiveness of life-saving medicines and straining health systems. Drug-resistant tuberculosis (DR-TB) is a major driver of this crisis, causing substantial mortality worldwide. Although Canada’s TB burden is relatively low, cases have surged sharply, with DR-TB rising by 233% over the last 14 years, exposing vulnerabilities in surveillance, diagnostics, and treatment systems and amplifying domestic risk from global transmission. TB and AMR are deeply interconnected: both require robust infrastructure for detection, stewardship, and treatment. Tackling TB is therefore essential not only to control this deadly disease but also to strengthen Canada’s broader response to AMR and reinforce overall health system resilience. Key recommendations: 1. Integrate TB into the National AMR Framework Integrating TB will help leverage existing systems, prevent duplication, and promote faster, more effective antibiotic use. 2. Invest in Research and Development for TB and AMR Funding vaccines, diagnostics, and better treatments will reduce resistance and strengthen health systems and AMR preparedness globally and domestically. 3. Strengthen Global Health Partnerships and Investments Investing and aligning TB and AMR efforts will reduce international transmission of resistant strains while reinforcing domestic resilience. 4. Build resilient diagnostic, surveillance, and stewardship systems Using TB systems as a tracer for AMR to expand diagnostics, surveillance, stewardship, and equitable access, will create a model for a resilient and effective AMR response. 5. Promote health",data/interim/clean/hesa451_antimicrobial_resistance_0003_masked.txt,data/interim/clean/hesa451_antimicrobial_resistance_0003.txt,public_health,,weak,
hesa451_antimicrobial_resistance_0004,"Leveraging Economics and the One Health Approach to Unlock the Full Potential of the Pan-Canadian Action Plan on Antimicrobial Resistance Prepared by: François Arès,1 Caroline Raymond,2 Nicolas Macia3","Arès, François / Castonguay, François M. / Macia, Nicolas / Raymond, Caroline",hesa_brief,2026-03-02,en,Antimicrobial Resistance,"Leveraging Economics and the One Health Approach to Unlock the Full Potential of the Pan-Canadian Action Plan on Antimicrobial Resistance Prepared by: François Arès,1 Caroline Raymond,2 Nicolas Macia3 and François M. Castonguay4 For: The House of Commons Standing Committee on Health Presented by: François M. Castonguay Executive Summary Antimicrobial resistance (AMR) poses a major threat to Canada’s health and economy. It is already the cause of thousands of deaths each year, and without stronger action, its health burden could more than double by 2050. The economic costs could rise from a few billion dollars today to tens of billions in 2050, which would be increasingly borne by sectors outside the health care system. The Pan-Canadian Action Plan on Antimicrobial Resistance provides a solid foundation, but to be fully effective, it must be part of an integrated framework such as the “One Health” approach, which links human, animal and environmental health. Combined with economics tools, this framework becomes a powerful lever for targeting efficient interventions, strengthening intersectoral cooperation, and directing investments based on their expected health and economic benefits. The Driver of Antimicrobial Resistance Antimicrobial resistance (AMR) is a cross-sectoral issue affecting human and animal health. It results from the widespread use of antimicrobials in human medicine and agriculture (livestock production, dairy farming and aquaculture), with possible dissemination via wastewater, soil, the food chain, wildlife or vectors [1]. Any use can promote the emergence of resistant pathogens, a well-documented phenomenon. While AMR is not a new issue, it is currently occurring",data/interim/clean/hesa451_antimicrobial_resistance_0004_masked.txt,data/interim/clean/hesa451_antimicrobial_resistance_0004.txt,public_health,individual,weak,
hesa451_antimicrobial_resistance_0005,"School of Public Health, Université de Montréal Department of Health Management, Evaluation and Policy The Socio-economic Impacts of Antimicrobial Resistance in Quebec by 2050 Prepared by: François Ar","Arès, François / Castonguay, François M. / Raymond, Caroline",hesa_brief,2026-03-02,en,Antimicrobial Resistance,"School of Public Health, Université de Montréal Department of Health Management, Evaluation and Policy The Socio-economic Impacts of Antimicrobial Resistance in Quebec by 2050 Prepared by: François Arès,1 Caroline Raymond2 and François M. Castonguay3 For: House of Commons Standing Committee on Health, at the request of Mr. Maxime BlanchetteJoncas4 Executive Summary We have adapted the results of a Canadian study on the socio-economic impacts of antimicrobial resistance (AMR) to the Quebec context, while incorporating the demographic and economic differences between provinces. Without enhanced action, AMR could lead to 1,500 to 3,000 deaths per year by 2050, resulting in annual losses of $2.6 to $4.2 billion to Quebec’s gross domestic product (GDP), including $1.2 to $1.7 billion in additional costs for the health care system. Quebec would be more negatively affected than the Canadian average, underscoring the pressing need for concerted action to reduce the inappropriate use of antimicrobials. Summary of the Canadian report “When Antibiotics Fail” Commissioned by the Public Health Agency of Canada and published in 2019, the Council of Canadian Academies’ report When Antibiotics Fail [1] was produced amid growing concern about antimicrobial resistance (AMR). It is intended to inform public decisions with estimates adapted to the Canadian context. Using a One Health [2] approach—linking human, animal and environmental health—the report quantifies the health and economic impacts of AMR: mortality, costs to the health care system, and economic losses measured by a decline in gross domestic product (GDP). These estimates make it possible to anticipate the evolution of",data/interim/clean/hesa451_antimicrobial_resistance_0005_masked.txt,data/interim/clean/hesa451_antimicrobial_resistance_0005.txt,public_health,individual,weak,
hesa451_antimicrobial_resistance_0006,"#200, [CONTACT] SE",National Cattle Feeders' Association,hesa_brief,2026-02-12,en,Antimicrobial Resistance,"#200, [CONTACT] SE Calgary, AB [CONTACT] Tel [CONTACT] Fax [CONTACT] Standing Committee on Health Sixth Floor, [CONTACT] House of Commons Ottawa ON [CONTACT] February 9, 2026 Re: Input for study on antimicrobial resistance Dear Members of the Standing Committee on Health, On behalf of the National Cattle Feeders’ Association (NCFA), thank you for the opportunity to provide input into your study on antimicrobial resistance. NCFA represents cattle feeders across Canada and advocates for policies that support animal health and welfare, food safety, and the long-term sustainability of the Canadian beef sector. As the Committee examines the drivers of antimicrobial use and resistance in Canada, it is important that the role of cattle feedlots is accurately understood and appropriately reflected in your analysis and recommendations. Canadian feedlots operate within a robust regulatory and stewardship framework and are subject to oversight by Health Canada and the Canadian Food Inspection Agency. Medically important antimicrobials are available by prescription only and are used under veterinary oversight through established veterinary-client-patient relationships, supported by record-keeping requirements and mandatory withdrawal periods to protect public health. Feedlots provide a highly controlled environment that enables close monitoring of cattle health, early disease detection, and targeted treatment when animals become ill. This structure supports responsible antimicrobial use by ensuring treatments are timely, precise, and based on veterinary guidance. Prompt treatment of sick animals is essential to maintaining animal welfare and reducing the spread of disease within a population, and should not be characterized as routine or indiscriminate antimicrobial use. Canadian",data/interim/clean/hesa451_antimicrobial_resistance_0006_masked.txt,data/interim/clean/hesa451_antimicrobial_resistance_0006.txt,public_health,,weak,
hesa451_antimicrobial_resistance_0007,[ORG] The Essential Role of Veterinarians in Antimicrobial Stewardship in Canada For the House of Commons Standing Committee on Health January 2025,Canadian Veterinary Medical Association,hesa_brief,2026-02-04,en,Antimicrobial Resistance,"[ORG] The Essential Role of Veterinarians in Antimicrobial Stewardship in Canada For the House of Commons Standing Committee on Health January 2025 The [ORG] ([ORG]) respectfully submits this brief to the House of Commons Standing Committee on Health for its study on antimicrobial resistance (AMR). The aim is to inform the Committee about the role of veterinarians in antimicrobial stewardship (AMS), the system-level challenges they face, and opportunities to strengthen Canada’s public health response. Public Health Context: AMR and One Health AMR threatens human and animal health, food systems, and economic stability. In Canada, approximately 26% of human infections are resistant to commonly used treatments, with projections indicating rising resistance and increasing mortality and costs if additional action is not taken. AMR arises from complex interactions among humans, animals, and the environment. While antimicrobial use in both human and veterinary medicine contributes, transmission pathways vary by pathogen and setting. Evidence shows that a coordinated, cross-sectoral One Health1 approach is effective to reduce AMR while protecting animal welfare, public health, and the environment. Canada has established foundations through the Pan-Canadian Action Plan on AMR (PCAP) and integrated surveillance programs. However, assessments by the Auditor General of Canada and the Canadian Academy of Health Sciences identify gaps in coordination, coverage, and sustained investment. Veterinarians are essential partners in ensuring antimicrobial stewardship and protecting public health. Veterinary Role in Antimicrobial Stewardship The [ORG] represents veterinarians and allied professionals nationally. [ORG] provides guidance and decision-making tools to support veterinary antimicrobial stewardship2 in a One",data/interim/clean/hesa451_antimicrobial_resistance_0007_masked.txt,data/interim/clean/hesa451_antimicrobial_resistance_0007.txt,public_health,,weak,
hesa451_antimicrobial_resistance_0008,Submission to the House of Commons Standing Committee on Health Written Testimony by Leanne McConnachie [ORG] Canada,World Animal Protection,hesa_brief,2026-02-04,en,Antimicrobial Resistance,"Submission to the House of Commons Standing Committee on Health Written Testimony by Leanne McConnachie [ORG] Canada Thank you, Madame Chair, and House Committee members, for the opportunity to submit the following brief. The information in this brief was also shared with the Standing Committee on Science and Research in October 2025 during their AMR study. I will address the overuse of antimicrobials in intensive animal agriculture. I am representing [ORG] Canada, a global animal welfare organization that, for decades, has advocated for better farmed animal welfare standards. [ORG] is also a member of Animal Health Canada’s National Farm Animal Care Council (NFACC). I personally have been involved in farm animal welfare issues for the past 20 years. Seventy percent (70%) of the world’s antibiotics are used in animal agriculture1, often administered prophylactically, and daily in-feed, to prevent disease.2 Prophylactic use refers to the administration of antimicrobials even when illness and harmful bacteria are not present. This is unlike metaphylactic use where bacteria or infection is nearby and disease spread is likely, or therapeutic use when infection is present and treatment of the animal is necessary. We fully support the use of antimicrobials for metaphylactic or therapeutic treatment, but not for prophylactic purposes. This principle has been put into effect in a number of jurisdictions which I will discuss shortly. When it comes to human health, we know we can help prevent disease and infection if we practice good hygiene, live in sanitary conditions, eat a healthy diet, exercise, avoid",data/interim/clean/hesa451_antimicrobial_resistance_0008_masked.txt,data/interim/clean/hesa451_antimicrobial_resistance_0008.txt,public_health,patient_advocacy,weak,
